"","loc_name","grant","grant_period","grant_status","file_name","disease","data_source","primary_recipient","secondary_recipient","file_currency","geography_detail","mod_framework_format","file_iteration","function_financial","sheet_financial","start_date_financial","period_financial","qtr_number_financial","language_financial","pudr_semester_financial","function_programmatic","sheet_impact_outcome_1a","language_1a","sheet_impact_outcome_1a_disagg","language_1a_disagg","sheet_coverage_1b","language_1b","sheet_coverage_1b_disagg","language_1b_disagg","start_date_programmatic","end_date_programmatic","pudr_semester_programmatic","update_date","ihme_received_date","received_from","dates_verified","version_type","notes"
"348","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_PUDR 31Dec2012.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"349","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_PUDR_30Jun13_Final.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41275","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"350","uga","UGD-708-G08-M","2011-2014","not_active","UGD-708-G08-M_PUDR_30June2012.xls","malaria","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Annex-SR Financials","40878","210","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"351","uga","UGA-708-G13-H","2011-2015","not_active","UGD-708-G13-H Summary Budget_IL3.xls","hiv","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","41852","90","4","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"352","uga","UGA-708-G13-H","2011-2015","not_active","UGD-708-G13-H_Summary Budget_Phase 2.xlsx","hiv","budget","TASO","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","40756","90","12","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"353","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MOFPED_Dec 2013 PU_LFA_Final.xls","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41456","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"354","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MoFPED_IL1_SummaryBudget.xlsx","tb","budget","MoPFED","na","USD","NATIONAL","FALSE","final","summary","Budget summary GF","40909","90","10","eng",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"355","uga","UGA-T-MoFPED","2014-2015","active","UGD-T-MoFPED_PU_LFA_PE 31Dec14.xls","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41821","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"356","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MoFPED_PUDR 30Jun13_Final.xls","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41275","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"357","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MOFPED_PUDR 30June14.xls","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41640","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"358","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MoFPED_PUDR 31Dec12_final.xls","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3A","41091","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"359","uga","UGA-T-MoFPED","2012-2014","active","UGD-T-MOFPED_PUDR_30June12_revised.xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","FALSE","final","unknown","LFA_Total PR Cash Outflow_3","40909","180","1","eng",NA,"unknown",NA,"eng",NA,"eng",NA,"eng",NA,"eng",NA,NA,"NA",NA,NA,NA,NA,NA,NA
"360","uga","UGA-T-MoFPED","2018-2020","active","UQD update template for Grant making and revision - Uganda TB.XLSX","tb","document","MoFPED","NA","NA","NA","TRUE","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,NA,NA,NA,NA,NA
"361","cod","NA","NA","NA","v4 Corrected copy of CAG Budget_Finance_with undisbursed_16_12_14.xlsx","NA","budget","NA","NA","NA","NA","NA","NA","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"362","cod","ZAR-506-G04-T","2006-2011","not_active","ZAR-506-G04-T_ConsolidatedSummaryBudget_26aug10.xlsx","tb","budget","UNDP","NA","NA","NA","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"363","cod","ZAR-708-G06-H","2008-2013","not_active","ZAR-708-G06-H_Phase 2_SB_17Nov2011_Revised.xlsx","hiv","budget","UNDP","NA","NA","NA","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"364","cod","ZAR-708-G06-H","2008-2013","not_active","ZAR-708-G06-H_Phase 2_SB_17Nov2011_Revised_programs.xlsx","hiv","budget","UNDP","NA","NA","NA","FALSE","final","unknown",NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",NA,NA,NA,NA,NA,NA
"365","cod","COD-M-SANRU","2018-2020","active","Malaria_SANRU_PUDR S1 2019_LFA verified.xlsx","malaria","pudr","SANRU","NA","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-06-30,2019-09-25,"Sylvie","EL 9/27/2019",NA,NA
"366","cod","COD-C-CORDAID","2018-2020","active","COD_C_CORDAID_Budget 2018-2020 avec SRs 16_01_19 VF Groupe B.G_IHME.xlsx","hiv/tb","budget","CORDAID","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget Revise","43101","90","12","fr",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA",2019-01-16,NA,NA,NA,NA,"* The original version of this file was so huge that it froze my computer, so I just extracted the detailed budget sheet and saved it under this name."
"367","cod","COD-C-CORDAID","2018-2020","active","COD-C-CORDAID_Performance_Framework_15.05.2018.xlsx","hiv/tb","performance_framework","CORDAID","na","NA","NATIONAL","FALSE","revision","NA","NA","NA","NA","NA","NA","NA","unknown",NA,"fr",NA,"fr",NA,"fr",NA,"fr","43101","43343","NA",2018-05-15,NA,NA,NA,NA,NA
"368","sen","SEN-Z-MOH","2018-2020","active","Copy of SEN-Z-MOH PU (Jan-Juin19) LFA, 25Sept19.xlsx","tb","pudr","MOH","na","EUR","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-25,2019-10-10,"TERG (Sara)","EL 10/10/2019",NA,NA
"369","sen","SEN-M-PNLP","2018-2020","active","SEN-M-PNLP_Progress Report_S1 2019 Version finale du 15 Aout 2019.xlsx","malaria","pudr","PNLP","na","EUR","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-08-15,2019-09-06,"TERG (Sara)",NA,NA,NA
"370","sen","SEN-Z-MOH","2018-2020","active","SEN-Z-MOH_Progress  Report_30Jun2019   02 09 2019.xlsx","tb","pudr","MOH","na","EUR","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","43466","43646","2-A",2019-09-02,2019-09-06,"TERG (Sara)",NA,NA,NA
"371","sen","SEN-H-CNLS","2018-2020","active","PU-SEN-H-CNLS-S1-2019_15082019_finale.xlsx","hiv","pudr","CNLS","na","EUR","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-08-15,NA,NA,"EL 9/13/2019",NA,NA
"372","uga","UGA-C-TASO","2018-2020","active","Final LFA reviewed UGA-C-TASO PUDR PE 30 June 18  (1).xlsx","hiv/tb","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"373","gtm","GTM-M-MSPAS","2019-2021","active","Copy of 1c.GUA-M-MSPAS_Budget 2019 Iteración V2.xlsx","malaria","budget","MSPAS","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43466","90","12","esp",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-01-01,2019-10-03,"CEP (CIESAR)","EL 10/4/2019",NA,"*It's unclear when this file was updated, but it's certainly the second version of this file, so just set the date to be one day after the final approved budget. EL 10/4/2019."
"374","gtm","GTM-M-MSPAS","2019-2021","active","Copy of GTM-M-MSPAS_DB_26.08.19_FM Actualizacion V3.XLSX","malaria","budget","MSPAS","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43466","90","12","esp",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-08-26,2019-10-03,"CEP (CIESAR)","EL 10/4/2019",NA,NA
"375","sen","SEN-H-ANCS","2018-2020","active","SEN-H-ANCS_PF_19Sep18_LAST_Version_reviewed by MECA.XLSX","hiv","performance_framework","MoH","na","NA","NATIONAL","FALSE","final","NA","NA","NA","NA","NA","NA","NA","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-19,2019-10-03,"Sylvie",NA,NA,NA
"376","sen","SEN-H-ANCS","2018-2020","active","SEN-H-ANCS_Revised Budget_FC_FINAL_28Feb2019.xlsx","hiv","budget","MoH","na","LOC","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","fr","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-02-28,2019-10-03,"Sylvie",NA,NA,NA
"377","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS_PF_19Sep18_LAST_Version_reviewed by MECA.XLSX","hiv","performance_framework","MoH","na","NA","NATIONAL","FALSE","final","NA","NA","NA","NA","NA","NA","NA","unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-09-19,2019-10-03,"Sylvie",NA,NA,NA
"378","sen","SEN-H-CNLS","2018-2020","active","SEN-H-CNLS_Revised Budget_FC_FINAL_28Feb2019.xlsx","hiv","budget","MoH","na","LOC","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","fr","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-02-28,2019-10-03,"Sylvie",NA,NA,NA
"379","cod","COD-M-SANRU","2018-2020","active","1a.COD-M-SANRU_Budget_IL4_20.09.2019.xlsx","malaria","budget","SANRU","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43101","90","12","fr","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-09-20,NA,NA,NA,NA,NA
"380","cod","COD-M-SANRU","2018-2020","active","1b.COD-M-SANRU_PF_IL4_29.09.2019_GOS26.09.2019.xlsx","malaria","performance_framework","SANRU","NA","NA","NATIONAL","FALSE","final","NA","NA","NA","NA","NA","NA","NA","unknown","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-09-29,2019-10-03,"Sylvie",NA,NA,NA
"381","uga","UGA-C-TASO","2018-2020","active","LFA Reviewed UGA-C-TASO PE 31Dec18.xlsx","hiv/tb","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"382","uga","UGA-C-TASO","2018-2020","active","LFA verified UGA-C-TASO PU PE 30 June 2019 12 Sept 19.xlsx","hiv/tb","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-12,2019-11-05,"Sylvie",NA,NA,NA
"383","uga","UGA-H-MoFPED","2018-2020","active","Final LFA reviewed UGA-H-MoFPED PUDR.xlsx","hiv","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"384","uga","UGA-H-MoFPED","2018-2020","active","LFA Reviewed UGA-H-MoFPED PUDR PE 31 Dec 18  (10 May 19).xlsx","hiv","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43282","180","1","eng","1-B","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"385","uga","UGA-C-TASO","2018-2020","active","FINAL UGA-C-TASO_Progress Report_PEJun2019_v2_20th Aug 19.xlsx","hiv/tb","pudr","TASO","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-08-20,2019-10-10,"CEP","EL 10/10/2019",NA,NA
"386","uga","UGA-H-MoFPED","2018-2020","active","LFA reviewed UGA-H-MoFPED Progress Update Report Jan-Jun 2019 17 09 19 (2).xlsx","hiv","pudr","MoFPED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-17,2019-11-05,"Sylvie",NA,NA,NA
"387","uga","UGA-M-MoFPED","2018-2020","active","Final LFA reviewed UGA-M-MoFPED PUDR.xlsx","malaria","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43282","180","1","eng","1-B","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"388","uga","UGA-M-MoFPED","2018-2020","active","LFA reviewed UGA-M-MoFPED PUDR.XLSX","malaria","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"389","uga","UGA-M-MoFPED","2018-2020","active","LFA reviewed UGA-M-MoFPED Progress Update Report Jan-Jun 2019 17 Sept2019.xlsx","malaria","pudr","MoFPED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-17,2019-11-05,"Sylvie",NA,NA,NA
"390","gtm","GUA-311-G06-H","2013-2017","not_active","GUA-311-G06-H_July_Dec17_PU 1_RevALF240518.xlsm","hiv","pudr","MoH","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","42644","540","1","eng","4-AB:5-A","master","Impact Outcome Indicators_1A","esp","Disaggregation_1A","esp","Coverage Indicators_1B","esp","Disaggregation_1B","esp","42917","43100","5-A",2018-05-24,2019-10-07,"Sylvie","EL 10/10/2019",NA,NA
"391","uga","UGA-M-TASO","2018-2020","active","Final LFA reviewed UGA-M-TASO PUDR 2 Oct 2018.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,NA,NA,NA
"392","cod","COD-T-CARITAS","2015-2017","not_active","COD-T-CARITAS_Progress _Report_Disbursement_31Dec2017_Final.xlsx","tb","pudr","Caritas Congo","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","42736","180","1","fr","2-B","master","Impact Outcome Indicators_1A","fr","Disaggregation_1A","fr","Coverage Indicators_1B","fr","Disaggregation_1B","fr","42917","43100","3-A",2017-12-31,NA,NA,NA,NA,NA
"393","cod","unknown","2018-2020","active","Annexe 1 PTB_PSSP Avril 2019.xlsx","hiv/tb","budget","PTB_PSSP",NA,"USD","SUBNATIONAL","TRUE","final","detailed","PTB_SR PSSP","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","cod","unknown","2018-2020","active","Convergent - PTB_ADS - Kinshasa_2019  OK CV_EID 24052019.xlsx","hiv/tb","budget","PTB_ADS","Kinshasa","USD","SUBNATIONAL","TRUE","final","detailed","PTB_ADS","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","cod","unknown","2018-2020","active","Convergnt - PTB_BDOMKIN - Kinshasa_2019 Selton OK CV_EID 21052019.xlsx","hiv/tb","budget","PTB BDOMKIN","Kinshasa","USD","SUBNATIONAL","TRUE","final","detailed","PTB_BDOM KIN","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","cod","unknown","2018-2020","active","PTB_CARITAS - Sankuru_28052019.xlsx","hiv/tb","budget","PTB CARITAS","Sankuru","USD","SUBNATIONAL","TRUE","final","detailed","PTB_CARITAS C SANK","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","cod","unknown","2018-2020","active","PTB_CDI BWAMANDA - Sud Ubangi_ Avril 2019 21052019.xlsx","hiv/tb","budget","PTB CDI SU","Sud Ubangi","USD","SUBNATIONAL","TRUE","final","detailed","PTB_CDI SU","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","cod","unknown","2018-2020","active","PTB_FDSS - Kasai Oriental_Avril 2019_Transmis 21052019.xlsx","hiv/tb","budget","PTB FDSS","Kasai Oriental","USD","SUBNATIONAL","TRUE","final","detailed","PTB_FDSS","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","cod","unknown","2018-2020","active","PTB_HPP-Congo - Mai Ndombe_Avril 2019 21052019.xlsx","hiv/tb","budget","PTB HPP CONGO","Mai Ndombe","USD","SUBNATIONAL","TRUE","final","detailed","PTB_HPP CONGO","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","cod","unknown","2018-2020","active","PTB_MEDICUS _Haut Uele_Avril 2019 21052019.xlsx","hiv/tb","budget","PTB MEDICUS MUNDI","Haut Uele","USD","SUBNATIONAL","TRUE","final","detailed","PTB MEDICUS MUNDI 2019","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","cod","unknown","2018-2020","active","PTB_PASCO Avril 2019 Corrigé 21 05 2019.xlsx","hiv/tb","budget","PTB SR PASCO","Kinshasa","USD","SUBNATIONAL","TRUE","final","detailed","PTB_SR PASCO","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","cod","unknown","2018-2020","active","PTB_RASFED - Kasai V2_Avril 2019 21052019.xlsx","hiv/tb","budget","PTB RASFED","Kasai","USD","SUBNATIONAL","TRUE","final","detailed","PTB_RASFED","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","cod","unknown","2018-2020","active","PTB_UCOP+_Avril 2019 21052019.xlsx","hiv/tb","budget","PTB UCOP+",NA,"USD","SUBNATIONAL","TRUE","final","detailed","PTB_SR UCOP+2019","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","cod","unknown","2018-2020","active","PTB_UWAKI - Maniema_Avril 2019 21052019.xlsx","hiv/tb","budget","PTB UWAKI","Maniema","USD","SUBNATIONAL","TRUE","final","detailed","PTB_UWAKI_MANIEMA_2019","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","cod","unknown","2018-2020","active","Spécifique - PTB_RENADEF 2019 21052019.xlsx","hiv/tb","budget","PTB RENADEF",NA,"USD","SUBNATIONAL","TRUE","final","detailed","PTB_RENADEF-2019","43466","90","4","fr","NA","NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","uga","UGA-M-TASO","2018-2020","active","UGA-M-TASO PUDR Jul-Dec18.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","365","1","eng","1-AB","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"407","gtm","GTM-M-MSPAS","2019-2021","active","DB-GTM-M-MSPAS_28.10.19.xlsx","malaria","budget","MSPAS","na","USD","NATIONAL","TRUE","revision","detailed","Detailed Budget","43466","90","12","esp",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2019-10-28,2019-11-05,"CEP (CIESAR)",NA,NA,NA
"408","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED Progress Update Report Jan-Jun 2019 V2.xlsx","hiv","pudr","MoFPED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-06-30,2019-10-10,"CT","EL 10/14/2019",NA,NA
"409","uga","UGA-H-MoFPED","2018-2020","active","UGA-H-MoFPED Progress Update Report Jan-Jun 2019.xlsx","hiv","pudr","MoFPED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-06-30,2019-09-06,"CT",NA,NA,NA
"410","uga","UGA-M-TASO","2018-2020","active","LFA verified UGA-M-TASO PU PE 30 June 2019 12 Sept 19.xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-09-12,2019-11-05,"Sylvie",NA,NA,NA
"411","uga","UGA-M-MoFPED","2018-2020","active","UGA-M-MoFPED Progress Update Report Jan-Jun 2019.xlsx","malaria","pudr","MoFPED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-06-30,2019-10-10,"CT","EL 10/14/2019",NA,NA
"412","uga","UGA-T-MoFPED","2018-2020","active","LFA reviewed UGA_T_MOFPED PUDR PE 30 June 2018.xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43101","180","1","eng","1-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43101","43281","1-A",NA,NA,NA,"EL 9/11/2019",NA,NA
"413","uga","UGA-M-TASO","2018-2020","active","FINAL UGA-M-TASO_Progress Report_PEJune2019_v2_15Aug19_ReviewedMJMT (1).xlsx","malaria","pudr","TASO","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-08-15,2019-10-10,"CT (Patrick)","EL 10/14/2019",NA,NA
"414","uga","UGA-T-MoFPED","2018-2020","active","LFA Reviewed UGA-T-MOFPED PE 31 Dec 2019 (10 May 2019).xlsx","tb","pudr","MoPFED","na","USD","NATIONAL","TRUE","final","pudr","LFA Expenditure_7B","43282","180","1","eng","1-B","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43282","43465","1-B",NA,NA,NA,"EL 9/11/2019",NA,NA
"415","uga","UGA-T-MoFPED","2018-2020","active","UGA-T-MOFPED PUDR For Jan-Jun  2019 Final with updated PSM data 26-08-2019.xlsx","tb","pudr","MoFPED","na","USD","NATIONAL","TRUE","initial","pudr","LFA Expenditure_7B","43466","180","1","eng","2-A","master","Impact Outcome Indicators_1A","eng","Disaggregation_1A","eng","Coverage Indicators_1B","eng","Disaggregation_1B","eng","43466","43646","2-A",2019-08-20,2019-10-10,"CT","EL 10/14/2019",NA,NA
