"","cost_category","loc_id","budget","disbursement","source","start_date","period","expenditure","disease","data_source","code","coeff","end_date"
"689","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2013-12-29
"690","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H3",0.5,2013-12-29
"691","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2014-03-31
"692","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H3",0.5,2014-03-31
"693","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2014-06-29
"694","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-04-01,90,0,"hiv","fpm_budget","H3",0.5,2014-06-29
"695","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2014-09-28
"696","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-07-01,90,0,"hiv","fpm_budget","H3",0.5,2014-09-28
"697","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2014-12-29
"698","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2014-10-01,90,0,"hiv","fpm_budget","H3",0.5,2014-12-29
"699","Prevention: STI diagnosis and treatment","gtm",4628.272481553,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2015-03-31
"700","Prevention: STI diagnosis and treatment","gtm",4628.272481553,0,"gf",2015-01-01,90,0,"hiv","fpm_budget","H3",0.5,2015-03-31
"701","Prevention: STI diagnosis and treatment","gtm",6978.84745713836,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2015-06-29
"702","Prevention: STI diagnosis and treatment","gtm",6978.84745713836,0,"gf",2015-04-01,90,0,"hiv","fpm_budget","H3",0.5,2015-06-29
"703","Prevention: STI diagnosis and treatment","gtm",2612.57248255781,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2015-09-28
"704","Prevention: STI diagnosis and treatment","gtm",2612.57248255781,0,"gf",2015-07-01,90,0,"hiv","fpm_budget","H3",0.5,2015-09-28
"705","Prevention: STI diagnosis and treatment","gtm",67072.7317145203,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2015-12-29
"706","Prevention: STI diagnosis and treatment","gtm",67072.7317145203,0,"gf",2015-10-01,90,0,"hiv","fpm_budget","H3",0.5,2015-12-29
"707","Prevention: STI diagnosis and treatment","gtm",1935.48489159343,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2016-03-30
"708","Prevention: STI diagnosis and treatment","gtm",1935.48489159343,0,"gf",2016-01-01,90,0,"hiv","fpm_budget","H3",0.5,2016-03-30
"709","Prevention: STI diagnosis and treatment","gtm",112688.98492,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2016-06-29
"710","Prevention: STI diagnosis and treatment","gtm",112688.98492,0,"gf",2016-04-01,90,0,"hiv","fpm_budget","H3",0.5,2016-06-29
"711","Prevention: STI diagnosis and treatment","gtm",42698.3993589744,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2016-09-28
"712","Prevention: STI diagnosis and treatment","gtm",42698.3993589744,0,"gf",2016-07-01,90,0,"hiv","fpm_budget","H3",0.5,2016-09-28
"713","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2010-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2010-12-29
"714","Prevention: STI diagnosis and treatment","gtm",0,0,"gf",2010-10-01,90,0,"hiv","fpm_budget","H3",0.5,2010-12-29
"715","Prevention: STI diagnosis and treatment","gtm",66225.5,0,"gf",2011-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2011-03-31
"716","Prevention: STI diagnosis and treatment","gtm",66225.5,0,"gf",2011-01-01,90,0,"hiv","fpm_budget","H3",0.5,2011-03-31
"717","Prevention: STI diagnosis and treatment","gtm",188258.5,0,"gf",2011-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2011-06-29
"718","Prevention: STI diagnosis and treatment","gtm",188258.5,0,"gf",2011-04-01,90,0,"hiv","fpm_budget","H3",0.5,2011-06-29
"719","Prevention: STI diagnosis and treatment","gtm",188258.5,0,"gf",2011-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2011-09-28
"720","Prevention: STI diagnosis and treatment","gtm",188258.5,0,"gf",2011-07-01,90,0,"hiv","fpm_budget","H3",0.5,2011-09-28
"721","Prevention: STI diagnosis and treatment","gtm",191202.5,0,"gf",2011-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2011-12-29
"722","Prevention: STI diagnosis and treatment","gtm",191202.5,0,"gf",2011-10-01,90,0,"hiv","fpm_budget","H3",0.5,2011-12-29
"723","Prevention: STI diagnosis and treatment","gtm",192386.5,0,"gf",2012-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2012-03-30
"724","Prevention: STI diagnosis and treatment","gtm",192386.5,0,"gf",2012-01-01,90,0,"hiv","fpm_budget","H3",0.5,2012-03-30
"725","Prevention: STI diagnosis and treatment","gtm",207386.5,0,"gf",2012-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2012-06-29
"726","Prevention: STI diagnosis and treatment","gtm",207386.5,0,"gf",2012-04-01,90,0,"hiv","fpm_budget","H3",0.5,2012-06-29
"727","Prevention: STI diagnosis and treatment","gtm",197372.5,0,"gf",2012-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2012-09-28
"728","Prevention: STI diagnosis and treatment","gtm",197372.5,0,"gf",2012-07-01,90,0,"hiv","fpm_budget","H3",0.5,2012-09-28
"729","Prevention: STI diagnosis and treatment","gtm",206232,0,"gf",2012-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2012-12-29
"730","Prevention: STI diagnosis and treatment","gtm",206232,0,"gf",2012-10-01,90,0,"hiv","fpm_budget","H3",0.5,2012-12-29
"731","Prevention: STI diagnosis and treatment","gtm",203232,0,"gf",2013-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2013-03-31
"732","Prevention: STI diagnosis and treatment","gtm",203232,0,"gf",2013-01-01,90,0,"hiv","fpm_budget","H3",0.5,2013-03-31
"733","Prevention: STI diagnosis and treatment","gtm",200112.5,0,"gf",2013-04-01,90,0,"hiv","fpm_budget","H1_2",0.5,2013-06-29
"734","Prevention: STI diagnosis and treatment","gtm",200112.5,0,"gf",2013-04-01,90,0,"hiv","fpm_budget","H3",0.5,2013-06-29
"735","Prevention: STI diagnosis and treatment","gtm",200112.5,0,"gf",2013-07-01,90,0,"hiv","fpm_budget","H1_2",0.5,2013-09-28
"736","Prevention: STI diagnosis and treatment","gtm",200112.5,0,"gf",2013-07-01,90,0,"hiv","fpm_budget","H3",0.5,2013-09-28
"737","Prevention: STI diagnosis and treatment","gtm",172272,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H1_2",0.5,2013-12-29
"738","Prevention: STI diagnosis and treatment","gtm",172272,0,"gf",2013-10-01,90,0,"hiv","fpm_budget","H3",0.5,2013-12-29
"739","Prevention: STI diagnosis and treatment","gtm",169131,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H1_2",0.5,2014-03-31
"740","Prevention: STI diagnosis and treatment","gtm",169131,0,"gf",2014-01-01,90,0,"hiv","fpm_budget","H3",0.5,2014-03-31
"741","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",62927.92257425,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","T1_2",0.25,2016-12-29
"742","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",62927.92257425,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","T1_3",0.25,2016-12-29
"743","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",62927.92257425,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","T3_1",0.25,2016-12-29
"744","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",62927.92257425,0,"gf",2016-10-01,90,0,"hiv","fpm_budget","T3_2",0.25,2016-12-29
"745","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-01-01,90,0,"hiv","fpm_budget","T1_2",0.25,2017-03-31
"746","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-01-01,90,0,"hiv","fpm_budget","T1_3",0.25,2017-03-31
"747","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-01-01,90,0,"hiv","fpm_budget","T3_1",0.25,2017-03-31
"748","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-01-01,90,0,"hiv","fpm_budget","T3_2",0.25,2017-03-31
"749","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-04-01,90,0,"hiv","fpm_budget","T1_2",0.25,2017-06-29
"750","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-04-01,90,0,"hiv","fpm_budget","T1_3",0.25,2017-06-29
"751","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-04-01,90,0,"hiv","fpm_budget","T3_1",0.25,2017-06-29
"752","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-04-01,90,0,"hiv","fpm_budget","T3_2",0.25,2017-06-29
"753","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T1_2",0.25,2017-09-28
"754","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T1_3",0.25,2017-09-28
"755","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T3_1",0.25,2017-09-28
"756","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-07-01,90,0,"hiv","fpm_budget","T3_2",0.25,2017-09-28
"757","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T1_2",0.25,2017-12-29
"758","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T1_3",0.25,2017-12-29
"759","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T3_1",0.25,2017-12-29
"760","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",5565.9975,0,"gf",2017-10-01,90,0,"hiv","fpm_budget","T3_2",0.25,2017-12-29
"761","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23034.3865,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T1_2",0.25,2016-09-28
"762","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23034.3865,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T1_3",0.25,2016-09-28
"763","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23034.3865,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T3_1",0.25,2016-09-28
"764","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23034.3865,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T3_2",0.25,2016-09-28
"765","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T1_2",0.25,2016-12-29
"766","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T1_3",0.25,2016-12-29
"767","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T3_1",0.25,2016-12-29
"768","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T3_2",0.25,2016-12-29
"769","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T1_2",0.25,2017-03-31
"770","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T1_3",0.25,2017-03-31
"771","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T3_1",0.25,2017-03-31
"772","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T3_2",0.25,2017-03-31
"773","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T1_2",0.25,2017-06-29
"774","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T1_3",0.25,2017-06-29
"775","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T3_1",0.25,2017-06-29
"776","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T3_2",0.25,2017-06-29
"777","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",19418.4852986502,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T1_2",0.25,2017-09-28
"778","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",19418.4852986502,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T1_3",0.25,2017-09-28
"779","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",19418.4852986502,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T3_1",0.25,2017-09-28
"780","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",19418.4852986502,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T3_2",0.25,2017-09-28
"781","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T1_2",0.25,2017-12-29
"782","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T1_3",0.25,2017-12-29
"783","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T3_1",0.25,2017-12-29
"784","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-10-01,90,0,"tb","fpm_budget","T3_2",0.25,2017-12-29
"785","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T1_2",0.25,2018-03-31
"786","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T1_3",0.25,2018-03-31
"787","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T3_1",0.25,2018-03-31
"788","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-01-01,90,0,"tb","fpm_budget","T3_2",0.25,2018-03-31
"789","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T1_2",0.25,2018-06-29
"790","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T1_3",0.25,2018-06-29
"791","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T3_1",0.25,2018-06-29
"792","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-04-01,90,0,"tb","fpm_budget","T3_2",0.25,2018-06-29
"793","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23686.3298124985,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T1_2",0.25,2018-09-28
"794","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23686.3298124985,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T1_3",0.25,2018-09-28
"795","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23686.3298124985,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T3_1",0.25,2018-09-28
"796","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",23686.3298124985,0,"gf",2018-07-01,90,0,"tb","fpm_budget","T3_2",0.25,2018-09-28
"797","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T1_2",0.25,2018-12-29
"798","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T1_3",0.25,2018-12-29
"799","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T3_1",0.25,2018-12-29
"800","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2018-10-01,90,0,"tb","fpm_budget","T3_2",0.25,2018-12-29
"801","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T1_2",0.25,2019-03-31
"802","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T1_3",0.25,2019-03-31
"803","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T3_1",0.25,2019-03-31
"804","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-01-01,90,0,"tb","fpm_budget","T3_2",0.25,2019-03-31
"805","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T1_2",0.25,2019-06-29
"806","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T1_3",0.25,2019-06-29
"807","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T3_1",0.25,2019-06-29
"808","Procurement supply chain management (PSCM) - Puesta en práctica del sistema de gestión de adquisiciones y suministros","gtm",NA,0,"gf",2019-04-01,90,0,"tb","fpm_budget","T3_2",0.25,2019-06-29
"809","Program management - Apoyo a la gestión de adquisiciones y suministros","gtm",NA,0,"gf",2016-07-01,90,0,"tb","fpm_budget","T5_4",1,2016-09-28
"810","Program management - Apoyo a la gestión de adquisiciones y suministros","gtm",26442.5439650269,0,"gf",2016-10-01,90,0,"tb","fpm_budget","T5_4",1,2016-12-29
"811","Program management - Apoyo a la gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-01-01,90,0,"tb","fpm_budget","T5_4",1,2017-03-31
"812","Program management - Apoyo a la gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-04-01,90,0,"tb","fpm_budget","T5_4",1,2017-06-29
"813","Program management - Apoyo a la gestión de adquisiciones y suministros","gtm",NA,0,"gf",2017-07-01,90,0,"tb","fpm_budget","T5_4",1,2017-09-28
